id,price_doc
31074,7144065.0
31075,6761162.5
31076,6721514.5
31077,6482420.0
31078,4289696.0
31079,6344568.5
31080,6340896.5
31081,2897480.75
31082,9048419.0
31083,5544967.0
31084,9591989.0
31085,13052359.0
31086,3963304.0
31087,5109105.5
31088,6634279.5
31089,6273236.0
31090,35671004.0
31091,3279029.75
31092,7318826.0
31093,6081121.5
31094,6339814.5
31095,4997097.0
31096,18775260.0
31097,8199753.5
31098,10278030.0
31099,16884920.0
31100,4714208.0
31101,4006104.25
31102,5441011.5
31103,9370577.0
31104,5001159.0
31105,8565956.0
31106,4675100.5
31107,11584059.0
31108,7027158.5
31109,6310630.5
31110,9336858.0
31111,9918921.0
31112,5936277.0
31113,3696052.0
31114,4907890.0
31115,6242905.5
31116,5371353.0
31117,5557498.0
31118,4370879.0
31119,3622027.5
31120,5601326.5
31121,6015028.0
31122,5885773.5
31123,5647261.0
31124,5145456.0
31125,13282329.0
31126,17097776.0
31127,6272290.5
31128,5874855.0
31129,6457714.0
31130,12346275.0
31131,7257875.5
31132,8500900.0
31133,10000912.0
31134,5734464.0
31135,8849254.0
31136,7738084.0
31137,5175328.5
31138,6564133.0
31139,4440633.5
31140,6395592.0
31141,6822299.5
31142,9188527.0
31143,5400584.5
31144,4416547.0
31145,5999090.5
31146,5241919.5
31147,11765718.0
31148,5913162.0
31149,2322826.25
31150,8797765.0
31151,4348821.5
31152,7405338.5
31153,6487337.0
31154,15441781.0
31155,5955414.5
31156,7386837.0
31157,4020890.0
31158,8698685.0
31159,6407130.0
31160,5375058.0
31161,3547600.75
31162,4800989.0
31163,5616614.0
31164,6370220.5
31165,6285062.5
31166,6355911.5
31167,8469018.0
31168,10570727.0
31169,7476584.0
31170,5311054.0
31171,12698889.0
31172,6261359.5
31173,10605908.0
31174,8597891.0
31175,16175441.0
31176,5567147.0
31177,8647057.0
31178,4329802.0
31179,4405521.5
31180,4163806.5
31181,7187836.5
31182,6991222.5
31183,8883618.0
31184,4458808.5
31185,4897449.5
31186,8338330.5
31187,3676632.0
31188,5739744.0
31189,5339387.0
31190,7525234.5
31191,11995122.0
31192,4159242.5
31193,5661810.5
31194,8659080.0
31195,7742431.5
31196,4924092.5
31197,13790615.0
31198,6199186.5
31199,6297116.0
31200,9656292.0
31201,4292212.5
31202,3987838.0
31203,6551943.5
31204,3745962.75
31205,8712267.0
31206,5034950.0
31207,4162111.25
31208,4667665.0
31209,4204948.5
31210,6166797.0
31211,7540378.0
31212,5526558.0
31213,10308520.0
31214,6613761.5
31215,5576935.0
31216,6500013.5
31217,7574707.0
31218,8804261.0
31219,4074258.5
31220,7219686.0
31221,4450393.0
31222,7255011.0
31223,9201979.0
31224,7227401.5
31225,9566136.0
31226,6480504.0
31227,9267786.0
31228,8187165.5
31229,4574560.5
31230,5278006.5
31231,4814854.5
31232,7602345.0
31233,6206403.5
31234,6421266.5
31235,6254830.5
31236,5943171.0
31237,10512779.0
31238,6297116.0
31239,9389129.0
31240,6022587.5
31241,6144465.5
31242,7651915.5
31243,4017984.5
31244,7582982.5
31245,8279985.0
31246,10765511.0
31247,6656658.0
31248,7268390.5
31249,9153455.0
31250,6187592.0
31251,7488051.0
31252,6615206.0
31253,7598677.5
31254,5758358.0
31255,11916971.0
31256,6445716.0
31257,5903937.5
31258,8103937.5
31259,9800446.0
31260,7489794.0
31261,20391628.0
31262,6470148.0
31263,6592345.0
31264,4413343.0
31265,11091854.0
31266,7342071.0
31267,4409939.5
31268,4757312.0
31269,8224400.0
31270,4928983.5
31271,5549866.0
31272,16028699.0
31273,7403573.0
31274,5498170.0
31275,5654116.0
31276,5406454.0
31277,4653415.5
31278,14520910.0
31279,14400764.0
31280,6942296.5
31281,7405338.5
31282,12305040.0
31283,6588869.0
31284,3937910.5
31285,5458661.5
31286,7706232.5
31287,9292141.0
31288,4624433.5
31289,9428233.0
31290,6149665.5
31291,6519184.0
31292,4199847.0
31293,7536539.0
31294,4488776.5
31295,19122504.0
31296,9349190.0
31297,7738069.0
31298,3718995.5
31299,9201979.0
31300,6704850.0
31301,6430655.0
31302,4905274.5
31303,7938921.5
31304,7101772.5
31305,7994780.0
31306,3061356.75
31307,6004385.0
31308,7584798.0
31309,7796313.0
31310,43813616.0
31311,4904493.5
31312,5291337.0
31313,12061424.0
31314,6204740.5
31315,9260735.0
31316,11670728.0
31317,19886988.0
31318,7980535.0
31319,6533599.0
31320,6079306.5
31321,7343079.0
31322,7750491.5
31323,6655877.0
31324,6314616.0
31325,6197945.5
31326,5153254.0
31327,7834115.5
31328,15971448.0
31329,6436913.5
31330,11289758.0
31331,8861525.0
31332,5213596.5
31333,5146427.5
31334,4794866.5
31335,7625959.0
31336,7993720.0
31337,7067389.0
31338,5024996.0
31339,5340222.0
31340,5451077.0
31341,9302231.0
31342,4605719.5
31343,3565081.0
31344,3737102.75
31345,4947218.0
31346,4495164.0
31347,10304451.0
31348,10790674.0
31349,10615258.0
31350,3657935.0
31351,5197566.5
31352,9849469.0
31353,5117825.0
31354,7736291.0
31355,9168640.0
31356,4348361.0
31357,5446732.5
31358,2760224.5
31359,6888402.5
31360,10163229.0
31361,4256491.5
31362,9532458.0
31363,6275886.5
31364,3505357.0
31365,3662944.25
31366,6900388.5
31367,8524834.0
31368,5758940.0
31369,5020249.5
31370,9459900.0
31371,8225670.5
31372,7479822.0
31373,5149928.0
31374,7001391.0
31375,5903110.0
31376,6315555.5
31377,8726537.0
31378,5133090.0
31379,24505544.0
31380,4298402.0
31381,7568461.0
31382,4958847.5
31383,7568612.5
31384,15892864.0
31385,11394810.0
31386,9975955.0
31387,10286895.0
31388,5111649.5
31389,4897431.0
31390,7162436.5
31391,6489570.5
31392,7398180.5
31393,9101228.0
31394,4973397.0
31395,5152143.5
31396,9363466.0
31397,7523254.0
31398,2739253.75
31399,12085604.0
31400,4283167.5
31401,12540701.0
31402,8941365.0
31403,5481155.0
31404,4176787.75
31405,4140645.25
31406,6203675.5
31407,3439055.75
31408,6399106.0
31409,3458385.0
31410,10900788.0
31411,7306238.5
31412,10150676.0
31413,7585094.5
31414,4209422.5
31415,15574147.0
31416,6481301.5
31417,4777731.0
31418,7790040.0
31419,9148237.0
31420,10479187.0
31421,6079046.0
31422,5888968.5
31423,7740172.5
31424,16880992.0
31425,5843268.5
31426,4871122.5
31427,5617037.0
31428,7283642.0
31429,13560015.0
31430,5512550.5
31431,6320442.0
31432,5762725.5
31433,6283936.0
31434,4456661.5
31435,11168108.0
31436,9039518.0
31437,12659566.0
31438,7859304.0
31439,10334171.0
31440,6592062.0
31441,6767078.0
31442,7676174.5
31443,11453687.0
31444,6493706.0
31445,9648154.0
31446,13276326.0
31447,5911256.0
31448,7463013.5
31449,7932995.5
31450,6910405.0
31451,7451727.0
31452,12490213.0
31453,3012254.0
31454,5290247.0
31455,8017219.5
31456,5493285.5
31457,5559459.0
31458,15973702.0
31459,7516104.0
31460,5491813.5
31461,4458132.5
31462,3781024.75
31463,6549313.5
31464,7883701.0
31465,5274806.0
31466,45228644.0
31467,3548253.75
31468,15471380.0
31469,5428499.5
31470,6341755.5
31471,13223431.0
31472,2811647.0
31473,7269714.5
31474,4114100.0
31475,8576370.0
31476,21343808.0
31477,6799416.5
31478,4929792.5
31479,5501144.0
31480,10444167.0
31481,8456976.0
31482,10259404.0
31483,9903703.0
31484,6608163.0
31485,3579450.75
31486,3005439.0
31487,4876895.5
31488,14226938.0
31489,7465740.0
31490,4956725.0
31491,5374397.0
31492,7917252.0
31493,9201628.0
31494,5324483.0
31495,5547775.5
31496,8768573.0
31497,4949832.5
31498,6045975.0
31499,12131124.0
31500,9986444.0
31501,9580250.0
31502,8383557.0
31503,5874188.5
31504,9746553.0
31505,20373824.0
31506,7568266.0
31507,6373951.5
31508,6531748.5
31509,5075644.5
31510,6235254.0
31511,5440674.0
31512,6206522.0
31513,19703756.0
31514,26251980.0
31515,2366452.0
31516,15355227.0
31517,6095974.5
31518,7055005.0
31519,5983549.0
31520,6014534.5
31521,4816287.0
31522,4585699.0
31523,6762368.5
31524,9732769.0
31525,9822097.0
31526,6281755.0
31527,6449885.5
31528,3845456.25
31529,6097201.5
31530,7325488.0
31531,9513967.0
31532,6395232.0
31533,12530372.0
31534,7540867.0
31535,10780409.0
31536,6663123.5
31537,4614702.0
31538,6186229.5
31539,3731301.5
31540,9427190.0
31541,2923234.75
31542,5431876.0
31543,3701957.25
31544,5458307.5
31545,8237563.5
31546,12415703.0
31547,5375811.5
31548,5038389.0
31549,6082815.5
31550,4704888.5
31551,6224025.5
31552,7591427.0
31553,5911109.5
31554,7831306.5
31555,3847609.75
31556,7994795.0
31557,5878369.0
31558,9501853.0
31559,2876830.25
31560,8214640.5
31561,6753481.0
31562,29903032.0
31563,3794306.75
31564,8494571.0
31565,9170459.0
31566,5804794.5
31567,19764168.0
31568,6304128.0
31569,7586158.0
31570,6686842.5
31571,5618264.0
31572,3510418.75
31573,5848933.0
31574,10999535.0
31575,6360671.5
31576,6233720.0
31577,5558802.0
31578,8750463.0
31579,6258207.5
31580,7449623.5
31581,5213517.0
31582,5529441.5
31583,8268062.0
31584,4818621.0
31585,6462550.5
31586,13214027.0
31587,14442024.0
31588,8391260.0
31589,3644108.25
31590,5205910.5
31591,6263199.0
31592,9123319.0
31593,7168860.0
31594,7820514.5
31595,5258076.5
31596,3755405.75
31597,5478845.5
31598,3513989.25
31599,5911205.5
31600,7403785.0
31601,13077902.0
31602,5705601.5
31603,16228130.0
31604,3750774.25
31605,5481254.5
31606,6929537.0
31607,7422003.0
31608,5633082.5
31609,5381556.5
31610,7246747.5
31611,5702234.5
31612,5944168.5
31613,5744683.5
31614,17692680.0
31615,9790413.0
31616,12254168.0
31617,4739393.5
31618,7747979.0
31619,9479841.0
31620,4570439.5
31621,5943596.0
31622,29967496.0
31623,9344376.0
31624,5697570.5
31625,10030675.0
31626,5184037.0
31627,7410326.0
31628,10436202.0
31629,10385606.0
31630,3970995.5
31631,6653852.5
31632,15611829.0
31633,4774319.5
31634,8903380.0
31635,13133019.0
31636,5987288.0
31637,6237627.0
31638,8290327.5
31639,4099616.25
31640,9206807.0
31641,4376731.0
31642,3065122.25
31643,5700994.5
31644,10140787.0
31645,6191641.5
31646,9043209.0
31647,5610559.0
31648,11581673.0
31649,5481814.0
31650,6485512.0
31651,11382081.0
31652,5634286.0
31653,5938491.0
31654,5401532.5
31655,4150695.5
31656,22138788.0
31657,7310134.5
31658,4632728.0
31659,6729930.0
31660,5513476.0
31661,5290252.0
31662,7372740.0
31663,4417259.0
31664,4019325.75
31665,4895726.5
31666,4386664.0
31667,7798306.0
31668,10507287.0
31669,11396136.0
31670,7612277.0
31671,5913805.0
31672,9125790.0
31673,7971399.5
31674,9599053.0
31675,9227095.0
31676,7509985.5
31677,5578674.5
31678,5000763.0
31679,8055378.5
31680,6838304.0
31681,6449553.0
31682,3284187.25
31683,6472765.0
31684,5492054.5
31685,3643604.5
31686,10166855.0
31687,12432954.0
31688,10185468.0
31689,4390334.5
31690,7916602.5
31691,4102487.0
31692,4318791.0
31693,6149700.5
31694,6867642.0
31695,7381619.0
31696,3422366.5
31697,5204709.0
31698,3421361.5
31699,5158889.5
31700,4503720.0
31701,9699042.0
31702,5993709.5
31703,8823560.0
31704,5898383.0
31705,9147137.0
31706,5590935.5
31707,12466484.0
31708,7952599.0
31709,5281798.0
31710,11331870.0
31711,7391234.5
31712,8461631.0
31713,6084225.0
31714,6460030.5
31715,5395143.5
31716,6212159.5
31717,11040396.0
31718,5412067.0
31719,7586078.5
31720,3733383.75
31721,5493914.0
31722,5806566.0
31723,5654304.5
31724,6054658.5
31725,5532933.5
31726,14069962.0
31727,5696549.0
31728,5501196.5
31729,6860598.5
31730,3677891.0
31731,7822760.0
31732,7732470.0
31733,3588908.75
31734,4619589.5
31735,2900712.75
31736,6308873.5
31737,6463271.5
31738,6171392.0
31739,6257992.5
31740,6792579.0
31741,10315955.0
31742,13251280.0
31743,7426924.0
31744,5680653.5
31745,3907511.25
31746,9310964.0
31747,5603442.0
31748,15214417.0
31749,6464110.0
31750,9222238.0
31751,8034832.0
31752,4843532.5
31753,3578058.25
31754,8454614.0
31755,8940444.0
31756,2210537.0
31757,6055230.5
31758,6678946.0
31759,7179547.0
31760,7165237.5
31761,17823252.0
31762,2756129.0
31763,11327375.0
31764,6711164.0
31765,3888982.5
31766,7668038.0
31767,3985195.75
31768,7541032.5
31769,8676266.0
31770,3393166.25
31771,4381646.5
31772,8924531.0
31773,4815336.5
31774,7073626.5
31775,9909504.0
31776,2240999.0
31777,4432738.0
31778,11217294.0
31779,8241885.5
31780,7358761.5
31781,8065210.0
31782,7149545.0
31783,3671250.25
31784,5170888.0
31785,5421582.5
31786,5657951.0
31787,6418132.0
31788,5265859.5
31789,7165237.5
31790,4429742.0
31791,9395561.0
31792,7403933.0
31793,9330894.0
31794,7316028.0
31795,5415960.0
31796,5225672.5
31797,16681235.0
31798,8886923.0
31799,3785141.25
31800,5355956.5
31801,3549807.25
31802,6814256.0
31803,7375630.5
31804,4878979.5
31805,3424753.25
31806,6729282.0
31807,5833875.0
31808,7981684.5
31809,6338762.5
31810,4180613.5
31811,6894074.0
31812,6118304.5
31813,7144351.0
31814,5249754.0
31815,7248537.5
31816,5143773.0
31817,3521598.0
31818,6946389.0
31819,5732998.5
31820,10899623.0
31821,10848167.0
31822,5178117.5
31823,5509486.5
31824,3441877.5
31825,5273674.5
31826,6598251.0
31827,7849311.5
31828,5498631.5
31829,8393637.0
31830,6159491.0
31831,4272311.5
31832,10798621.0
31833,11508169.0
31834,6644334.5
31835,5162758.0
31836,8059028.5
31837,4175581.0
31838,7240129.5
31839,5053971.5
31840,9388950.0
31841,5439626.0
31842,7632311.0
31843,3590610.0
31844,6563839.0
31845,8933387.0
31846,5640952.5
31847,4984146.5
31848,5718081.0
31849,8544180.0
31850,6143159.0
31851,12303866.0
31852,6840006.5
31853,9339387.0
31854,6136829.0
31855,4709359.5
31856,6198181.5
31857,6881573.5
31858,11744508.0
31859,37479344.0
31860,7766547.5
31861,12725609.0
31862,7702985.0
31863,10260832.0
31864,3208415.25
31865,4590722.0
31866,3025742.75
31867,7787953.0
31868,4632975.5
31869,9937934.0
31870,3679052.0
31871,5447190.0
31872,11378370.0
31873,6870707.5
31874,5507900.0
31875,5447434.0
31876,5529062.0
31877,23240048.0
31878,3161204.75
31879,8586379.0
31880,9542136.0
31881,5255519.5
31882,12377399.0
31883,5507264.5
31884,5620745.5
31885,5531419.5
31886,7777643.5
31887,8456743.0
31888,4277273.0
31889,11145721.0
31890,5361537.0
31891,3463884.0
31892,4499161.0
31893,16250958.0
31894,8568219.0
31895,4066301.0
31896,4338477.5
31897,3666970.75
31898,4801767.0
31899,4125143.75
31900,6051795.5
31901,7483197.0
31902,7591361.5
31903,5615826.5
31904,4893985.5
31905,6237020.0
31906,4609063.5
31907,4454235.5
31908,3974632.75
31909,6391226.0
31910,4143058.75
31911,4438275.0
31912,6404442.0
31913,7134914.0
31914,6332732.0
31915,7076804.5
31916,4885549.5
31917,6296401.5
31918,4751576.5
31919,7073761.0
31920,4102581.0
31921,6000469.5
31922,5942150.5
31923,10933897.0
31924,10605483.0
31925,6304068.0
31926,9092709.0
31927,9931529.0
31928,7712004.0
31929,16038669.0
31930,8449125.0
31931,5946073.5
31932,7935659.0
31933,7375096.0
31934,5900290.5
31935,5361225.5
31936,3909270.5
31937,6151402.0
31938,5040965.0
31939,5253415.0
31940,7144044.5
31941,31275292.0
31942,5659429.5
31943,8002255.5
31944,5159834.0
31945,5589011.0
31946,9667699.0
31947,8470359.0
31948,7105505.0
31949,9201260.0
31950,11948767.0
31951,5083841.5
31952,6299386.5
31953,3777474.75
31954,11275383.0
31955,5345847.5
31956,7551575.5
31957,4649738.0
31958,4823393.5
31959,11047305.0
31960,7248337.0
31961,7877726.0
31962,4994091.0
31963,6541024.0
31964,5269115.0
31965,6269408.0
31966,13632861.0
31967,11532076.0
31968,6728788.0
31969,26010348.0
31970,5819433.0
31971,4665270.5
31972,5573612.0
31973,5489980.5
31974,7781330.5
31975,4148400.25
31976,4862489.5
31977,8696984.0
31978,5661556.5
31979,5132591.0
31980,5376760.0
31981,5964372.5
31982,8762922.0
31983,8783714.0
31984,7426747.0
31985,5249363.5
31986,4748994.0
31987,5803554.5
31988,6973211.0
31989,11111038.0
31990,3419013.0
31991,9267238.0
31992,5501495.5
31993,8889941.0
31994,7598271.5
31995,6288750.0
31996,11136435.0
31997,5450817.0
31998,4460225.0
31999,5377678.0
32000,6445489.0
32001,43642800.0
32002,16749814.0
32003,8823502.0
32004,7679359.5
32005,5389497.0
32006,12954515.0
32007,9292726.0
32008,6420660.0
32009,4413991.0
32010,7994330.0
32011,5595309.0
32012,2079953.0
32013,6200907.5
32014,4692440.5
32015,8751339.0
32016,6962930.5
32017,11676829.0
32018,6894409.5
32019,6237829.0
32020,6288306.0
32021,8148654.0
32022,5359610.0
32023,4042301.75
32024,5749879.5
32025,5657924.0
32026,5449263.0
32027,8188438.5
